label,sms
ok,อิเกียให้คุณช้อปได้อย่างปลอดภัยที่สโตร์ ด้วยมาตรการที่ใส่ใจดูแลทุกขั้นตอน หรือจะเลือกช้อปออนไลน์ แล้วมารับสินค้าที่สโตร์ ด้วย Click & Collect ฟรี ไม่มีค่าบริการ ตั้งแต่ 12 ม.ค. 64 - 28 ก.พ. 64 ดูเพิ่มเติม IKEA.co.th/delivery
ok,เริ่มแล้วพรุ่งนี้ลดครั้งใหญ่ส่งท้ายปีที่อิเกีย 24 ธ.ค. 63 - 3 ม.ค. 64 นี้ ทั้งในสโตร์และออนไลน์ พิเศษ! สมาชิก IKEA Family ลดเพิ่มอีก 10% เมื่อช้อปสินค้า SALE ในสโตร์ อิเกียพร้อมให้คุณช้อปได้อย่างสะดวกและปลอดภัย อย่าลืมสวมหน้ากากอนามัยทุกครั้งเมื่อมาช้อปที่สโตร์ ดูเพิ่มเติม IKEA.co.th/SALE
ok,โปรดีบอกต่อ! Central App แจกโค้ดลดเพิ่ม 12%!!! โหลดด่วน bit.ly/38TSP77
ok,บริษัทฯได้ดำเนินการกำหนดวงเงินบัตรเสริมเลขลงท้าย 0440 ตามที่ท่านแจ้งเรียบร้อยแล้ว หากมีข้อสงสัย กรุณาติดต่อโทร.026463555
ok,"ไทวัสดุศูนย์รวมสินค้าบ้านของคนไทย.
พิเศษเฉพาะคุณ! เพียงแสดง SMS รับส่วนลดฟรี 1,000 บาท สำหรับซื้อสินค้า 3,000 บาทขึ้นไป* วันนี้-31ม.ค.64 เงื่อนไขเป็นไปตามที่บริษัทกำหนด  เพิ่มเติมคลิก https://bit.ly/33CpMD8"
ok,"วันเดียวเท่านั้น!!! โปรโมชั่นโค้ดสุดคุ้มลดเพิ่มสูงสุด 1,800 บาท เฉพาะวันที่ 22 ม.ค. นี้เริ่มช้อปพร้อมกัน 10 โมงเช้าคลิกที่ http://bit.ly/3qnHbHI"
ok,"วันนี้เท่านั้น!!! โปรโมชั่นโค้ดสุดคุ้มลดเพิ่มสูงสุด 1,800 บาท เฉพาะวันที่ 22 ม.ค. นี้เริ่มช้อปพร้อมกัน 10 โมงเช้าคลิกที่ http://bit.ly/3qnHbHI"
ok,โปรแรง! ช้าไม่ได้ต้องคลิกแอมนิวส์ http://bit.ly/2MgHhT5
ok,"สวัสดี, เรายินดีจะแจ้งให้คุณทราบว่า ลาล่ามูฟ กำลังดำเนินการจัดส่งสินค้าอยู่ในขณะนี้. คุณสามารถติดตามงานขนส่งแบบเรียลไทม์  ได้ที่นี่ https://share.lalamove.com/?TH954802575637479424"
ok,ใช้ 1292736 เป็นรหัสความปลอดภัยบัญชี Microsoft
ok,Microsoft: ผู้อื่นอาจสามารถเข้าถึง T.*****@hotmail.com ได้ กู้คืนที่ https://account.live.com
ok,ใช้ 9714277 เป็นรหัสตั้งรหัสผ่านบัญชี Microsoft ใหม่
ok,"เฉพาะคุณ Blink Collagen 6,000 mg. ซื้อ 1 ลัง ฟรี 1 ลัง วันเดียวเท่านั้น สนใจสั่งซื้อ โทร 02-440-0440 หรือ ไลน์ https://lin.ee/kkKMz9h"
ok,"แจ้งเตือน! ช่วงนี้ มิจฉาชีพปลอมตัวเป็น SCB หรือหน่วยงานต่างๆ ส่ง SMS, LINE, Social Media, E-mail มีลิงก์ไปยังเว็บไซต์ปลอมหลอกขอข้อมูลส่วนตัว กรุณาอย่าหลงเชื่อหรือกรอกข้อมูลใดๆ SCB ไม่มีนโยบายขอข้อมูลส่วนตัวของท่านผ่านช่องทางข้างต้นแต่อย่างใด (#984N)"
ok,เลขที่ใบสั่งซื้อสินค้า JIB1210104655 ตรวจสอบการบรรจุสินค้าของท่านได้ที่ ลิงค์:https://www.jib.co.th/web/j/n/B7BPoA
ok,เช็กรถรับปีใหม่ รับส่วนลดพิเศษมากมายจากฟอร์ด เช็กสภาพรถทั่วไปฟรี 30รายการและส่วนลดพิเศษสำหรับแบตเตอรี่ ผ้าเบรก ยางรถยนต์ ตั้งแต่วันนี้ถึง 31ม.ค.64 ฟอร์ดมีบริการรับ-ส่งรถถึงบ้าน เพื่อให้คุณปลอดภัยช่วงโควิด ติดต่อศูนย์ใกล้บ้านท่านเพื่อรับบริการ คลิกเพื่อดูเงื่อนไข https://eel.nu/_qVBxsv/_GRYNN 
ok,เตือนภัย! ช่วงนี้มิจฉาชีพปลอมตัวเป็นธนาคารส่ง SMS ที่มีลิงก์ไปยังเว็บไซต์ปลอม เพื่อหลอกขอข้อมูลส่วนตัวที่สำคัญของท่าน กรุณาอย่าหลงเชื่อ อย่าคลิกลิงก์ หรือกรอกข้อมูลใด ๆ 
ok,ธนาคารไม่มีนโยบายส่งลิงก์เพื่อให้ลูกค้ากรอกข้อมูลส่วนตัวค่ะ 
ok,โควิดมาแล้วทำประกันด่วน เจอจ่ายจบ คลิก tqm.co.th/c42?le=19211374&la=12 
ok,"3 วันเท่านั้น! ว้าวจัด ต้องนัดช้อป Central WOW Weekend สินค้าใหม่ลดทั้งห้าง สูงสุด 50% เดอะวันและบัตรเครดิตเซ็นทรัลเดอะวัน ลดเพิ่ม สูงสุด 32% เมื่อใช้คะแนนเท่ายอดซื้อ 2 ครั้ง หรือ ลด/รับเพิ่ม สูงสุด 34% จากเดอะวันและบัตรเครดิตที่ร่วมรายการ ลดเพิ่มด้วยสติกเกอร์ Central Paycation Sale สูงสุด 3,000 บาท 18 ธ.ค. 63 - 20 ธ.ค. 63 เซ็นทรัลสาขาที่ร่วมรายการ เพิ่มเติม https://bit.ly/3njaYjD"
